Channel              :,CH1,CH2
Frequency            :,2.513KHz,2.517KHz
Period               :,0.398ms,0.397ms
PK-PK                :,10.40V,4.200V
Average              :,-81.00mV,-57.03mV
Vertical pos         :,160.000000mV,0.000000mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,1.250000mV,0.625000mV
Time interval        :,4.00000uS,4.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
787,2000.000000,1920.000000
788,2240.000000,1920.000000
789,2560.000000,1920.000000
790,2800.000000,1880.000000
791,3040.000000,1880.000000
792,3280.000000,1880.000000
793,3520.000000,1800.000000
794,3760.000000,1760.000000
795,3920.000000,1720.000000
796,4080.000000,1680.000000
797,4240.000000,1600.000000
798,4400.000000,1560.000000
799,4560.000000,1440.000000
800,4640.000000,1360.000000
801,4720.000000,1280.000000
802,4720.000000,1200.000000
803,4640.000000,1080.000000
804,4640.000000,960.000000
805,4640.000000,840.000000
806,4640.000000,760.000000
807,4560.000000,640.000000
808,4560.000000,480.000000
809,4560.000000,360.000000
810,4480.000000,280.000000
811,4400.000000,120.000000
812,4240.000000,40.000000
813,4080.000000,-160.000000
814,3920.000000,-280.000000
815,3760.000000,-360.000000
816,3600.000000,-520.000000
817,3360.000000,-640.000000
818,3200.000000,-760.000000
819,2960.000000,-880.000000
820,2720.000000,-1000.000000
821,2400.000000,-1120.000000
822,2160.000000,-1200.000000
823,1920.000000,-1320.000000
824,1600.000000,-1400.000000
825,1360.000000,-1520.000000
826,1040.000000,-1600.000000
827,720.000000,-1680.000000
828,480.000000,-1720.000000
829,160.000000,-1800.000000
830,-160.000000,-1880.000000
831,-480.000000,-1920.000000
832,-720.000000,-1960.000000
833,-1040.000000,-2000.000000
834,-1280.000000,-2040.000000
835,-1600.000000,-2040.000000
836,-1920.000000,-2000.000000
837,-2160.000000,-2040.000000
838,-2400.000000,-2040.000000
839,-2640.000000,-2040.000000
840,-2880.000000,-2000.000000
841,-3120.000000,-2000.000000
842,-3280.000000,-1960.000000
843,-3520.000000,-1880.000000
844,-3680.000000,-1840.000000
845,-3840.000000,-1800.000000
846,-4000.000000,-1720.000000
847,-4080.000000,-1640.000000
848,-4240.000000,-1560.000000
849,-4320.000000,-1480.000000
850,-4400.000000,-1360.000000
851,-4480.000000,-1280.000000
852,-4560.000000,-1160.000000
853,-4640.000000,-1080.000000
854,-4720.000000,-960.000000
855,-4720.000000,-840.000000
856,-4720.000000,-720.000000
857,-4720.000000,-600.000000
858,-4720.000000,-480.000000
859,-4640.000000,-360.000000
860,-4560.000000,-240.000000
861,-4480.000000,-120.000000
862,-4320.000000,0.000000
863,-4160.000000,120.000000
864,-3920.000000,240.000000
865,-3680.000000,360.000000
866,-3520.000000,480.000000
867,-3280.000000,600.000000
868,-2960.000000,720.000000
869,-2720.000000,840.000000
870,-2480.000000,960.000000
871,-2160.000000,1040.000000
872,-1840.000000,1160.000000
873,-1600.000000,1240.000000
874,-1280.000000,1360.000000
875,-960.000000,1440.000000
876,-640.000000,1520.000000
877,-320.000000,1600.000000
878,0.000000,1680.000000
879,320.000000,1720.000000
880,640.000000,1800.000000
881,960.000000,1840.000000
882,1280.000000,1880.000000
883,1600.000000,1920.000000
884,1840.000000,1960.000000
885,2160.000000,1960.000000
886,2480.000000,1960.000000
887,2720.000000,1960.000000
888,3040.000000,1960.000000
889,3280.000000,1960.000000
890,3520.000000,1960.000000
891,3760.000000,1880.000000
892,4000.000000,1880.000000
893,4160.000000,1800.000000
894,4400.000000,1760.000000
895,4560.000000,1720.000000
896,4640.000000,1640.000000
897,4720.000000,1560.000000
898,4720.000000,1480.000000
899,4720.000000,1400.000000
900,4720.000000,1280.000000
901,4720.000000,1160.000000
902,4640.000000,1040.000000
903,4640.000000,920.000000
904,4640.000000,800.000000
905,4640.000000,680.000000
906,4560.000000,560.000000
907,4560.000000,440.000000
908,4480.000000,280.000000
909,4400.000000,160.000000
910,4240.000000,0.000000
911,4160.000000,-120.000000
912,4000.000000,-240.000000
913,3840.000000,-400.000000
914,3600.000000,-520.000000
915,3440.000000,-640.000000
916,3200.000000,-800.000000
917,2960.000000,-920.000000
918,2720.000000,-1040.000000
919,2480.000000,-1120.000000
920,2160.000000,-1240.000000
921,1920.000000,-1360.000000
922,1600.000000,-1480.000000
923,1280.000000,-1560.000000
924,1040.000000,-1680.000000
925,720.000000,-1720.000000
926,400.000000,-1800.000000
927,80.000000,-1880.000000
928,-240.000000,-1960.000000
929,-560.000000,-2000.000000
930,-880.000000,-2040.000000
931,-1120.000000,-2080.000000
932,-1440.000000,-2120.000000
