Channel              :,CH1,CH2
Frequency            :,2.533KHz,2.530KHz
Period               :,0.395ms,0.395ms
PK-PK                :,10.16V,4.240V
Average              :,-83.89mV,-56.00mV
Vertical pos         :,160.000000mV,0.000000mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,1.250000mV,0.625000mV
Time interval        :,4.00000uS,4.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
206,-2320.000000,920.000000
207,-2080.000000,1040.000000
208,-1760.000000,1160.000000
209,-1440.000000,1240.000000
210,-1200.000000,1360.000000
211,-880.000000,1440.000000
212,-560.000000,1520.000000
213,-240.000000,1600.000000
214,80.000000,1680.000000
215,400.000000,1720.000000
216,720.000000,1800.000000
217,1040.000000,1840.000000
218,1360.000000,1880.000000
219,1680.000000,1920.000000
220,2000.000000,1960.000000
221,2320.000000,2000.000000
222,2560.000000,2000.000000
223,2880.000000,2000.000000
224,3120.000000,2000.000000
225,3360.000000,2000.000000
226,3680.000000,1960.000000
227,3920.000000,1960.000000
228,4080.000000,1880.000000
229,4320.000000,1840.000000
230,4480.000000,1800.000000
231,4640.000000,1720.000000
232,4720.000000,1680.000000
233,4720.000000,1600.000000
234,4720.000000,1520.000000
235,4720.000000,1400.000000
236,4640.000000,1320.000000
237,4640.000000,1200.000000
238,4640.000000,1080.000000
239,4640.000000,920.000000
240,4560.000000,800.000000
241,4560.000000,680.000000
242,4560.000000,560.000000
243,4480.000000,400.000000
244,4480.000000,280.000000
245,4320.000000,120.000000
246,4240.000000,0.000000
247,4160.000000,-120.000000
248,4000.000000,-280.000000
249,3840.000000,-400.000000
250,3600.000000,-560.000000
251,3440.000000,-680.000000
252,3200.000000,-800.000000
253,2960.000000,-920.000000
254,2720.000000,-1040.000000
255,2400.000000,-1160.000000
256,2160.000000,-1280.000000
257,1840.000000,-1400.000000
258,1600.000000,-1480.000000
259,1280.000000,-1600.000000
260,960.000000,-1680.000000
261,720.000000,-1760.000000
262,400.000000,-1840.000000
263,80.000000,-1920.000000
264,-240.000000,-2000.000000
265,-560.000000,-2040.000000
266,-880.000000,-2080.000000
267,-1200.000000,-2120.000000
268,-1520.000000,-2120.000000
269,-1760.000000,-2160.000000
270,-2080.000000,-2160.000000
271,-2320.000000,-2160.000000
272,-2560.000000,-2160.000000
273,-2880.000000,-2160.000000
274,-3120.000000,-2120.000000
275,-3360.000000,-2080.000000
276,-3520.000000,-2040.000000
277,-3760.000000,-2000.000000
278,-3920.000000,-1920.000000
279,-4080.000000,-1880.000000
280,-4240.000000,-1800.000000
